Tijdslot,Zaal,Vak,Activiteit,Student
monday 9-11,C1.112,Software engineering,Tutorial 2,Patricia Sier
monday 9-11,C1.112,Software engineering,Tutorial 2,Priscillia van Voorden
monday 9-11,C1.112,Software engineering,Tutorial 2,Peter-Jan van Amersfoort
monday 9-11,C1.112,Software engineering,Tutorial 2,Albertien de Hoogh
monday 9-11,C1.112,Software engineering,Tutorial 2,Annique Berrevoets
monday 9-11,C1.112,Software engineering,Tutorial 2,Ludovicus Eissens
monday 9-11,C1.112,Software engineering,Tutorial 2,Resul Kuijpers
monday 9-11,C1.112,Software engineering,Tutorial 2,Karam Rinkel
monday 9-11,C1.112,Software engineering,Tutorial 2,Ethan Broer
monday 9-11,C1.112,Software engineering,Tutorial 2,Kimm Rienks
monday 9-11,C1.112,Software engineering,Tutorial 2,Matz Koning
monday 11-13,A1.04,Advanced Heuristics,Lecture 1,Herman Apeldoorn
monday 11-13,A1.04,Advanced Heuristics,Lecture 1,Kyllian Bekkema
monday 11-13,A1.04,Advanced Heuristics,Lecture 1,Angle Berentsen
monday 11-13,A1.04,Advanced Heuristics,Lecture 1,Tian Berkers
monday 11-13,A1.04,Advanced Heuristics,Lecture 1,Vivianne Buter
monday 11-13,A1.04,Advanced Heuristics,Lecture 1,Sola Droog
monday 11-13,A1.04,Advanced Heuristics,Lecture 1,Nuriye Kooijmans
monday 11-13,A1.04,Advanced Heuristics,Lecture 1,Buck Lantinga
monday 11-13,A1.04,Advanced Heuristics,Lecture 1,Seyed Laurijssen
monday 11-13,A1.04,Advanced Heuristics,Lecture 1,Mellisa Leemburg
monday 11-13,A1.04,Advanced Heuristics,Lecture 1,Myron Middel
monday 11-13,A1.04,Advanced Heuristics,Lecture 1,Jorren Modderkolk
monday 11-13,A1.04,Advanced Heuristics,Lecture 1,Kaoutar Philips
monday 11-13,A1.04,Advanced Heuristics,Lecture 1,Rafaela Polfliet
monday 11-13,A1.04,Advanced Heuristics,Lecture 1,Shan Rokx
monday 11-13,A1.04,Advanced Heuristics,Lecture 1,Eleanora Rovers
monday 11-13,A1.04,Advanced Heuristics,Lecture 1,Servet Sijmons
monday 11-13,A1.04,Advanced Heuristics,Lecture 1,Ruveyda van Lingen
monday 11-13,A1.04,Advanced Heuristics,Lecture 1,Vigo Wijers
monday 11-13,A1.04,Advanced Heuristics,Lecture 1,Malte Zondag
monday 11-13,A1.06,Calculus 2,Tutorial 2,Haiko Raaijmakers
monday 11-13,A1.06,Calculus 2,Tutorial 2,Renze Brink
monday 11-13,A1.06,Calculus 2,Tutorial 2,Fedoua van Poorten
monday 11-13,A1.06,Calculus 2,Tutorial 2,Merel de Olde
monday 11-13,A1.06,Calculus 2,Tutorial 2,Yde Christiaens
monday 11-13,A1.06,Calculus 2,Tutorial 2,Jael Boutkan
monday 11-13,A1.06,Calculus 2,Tutorial 2,Leonie Richardson
monday 11-13,A1.06,Calculus 2,Tutorial 2,Juliet Noordzij
monday 11-13,A1.06,Calculus 2,Tutorial 2,Sherwin Lugthart
monday 11-13,A1.06,Calculus 2,Tutorial 2,Evelyn Koelemij
monday 11-13,A1.06,Calculus 2,Tutorial 2,Ravi Bauer
monday 11-13,A1.06,Calculus 2,Tutorial 2,Sarena Tjeerdsma
monday 11-13,A1.06,Calculus 2,Tutorial 2,Diemer Fokkens
monday 11-13,A1.06,Calculus 2,Tutorial 2,Tom Stokkel
monday 11-13,A1.06,Calculus 2,Tutorial 2,Leida van de Ridder
monday 11-13,A1.08,Moderne Databases,Lab 5,Aya Woertman
monday 11-13,A1.08,Moderne Databases,Lab 5,Doede Duiveman
monday 11-13,A1.08,Moderne Databases,Lab 5,Vasco Waninge
monday 11-13,A1.08,Moderne Databases,Lab 5,Abdul van der Meeren
monday 11-13,A1.08,Moderne Databases,Lab 5,Lysbeth Keuken
monday 11-13,A1.08,Moderne Databases,Lab 5,Annigje Prinssen
monday 11-13,A1.08,Moderne Databases,Lab 5,Eylem Haas
monday 11-13,A1.08,Moderne Databases,Lab 5,Nanette te Braak
monday 11-13,A1.08,Moderne Databases,Lab 5,Sivar Rottier
monday 11-13,A1.08,Moderne Databases,Lab 5,Marco Gilsing
monday 11-13,A1.08,Moderne Databases,Lab 5,Ceciel Kentie
monday 11-13,A1.08,Moderne Databases,Lab 5,Gidon Baetsen
monday 11-13,A1.08,Moderne Databases,Lab 5,Patryk van de Kraats
monday 11-13,A1.08,Moderne Databases,Lab 5,Neele Veeke
monday 11-13,A1.08,Moderne Databases,Lab 5,Rhona Bakkum
monday 11-13,A1.08,Moderne Databases,Lab 5,Rein Leidelmeijer
monday 11-13,A1.08,Moderne Databases,Lab 5,Maureen Versantvoort
monday 11-13,A1.08,Moderne Databases,Lab 5,Nurcan Fennis
monday 11-13,A1.08,Moderne Databases,Lab 5,Annamaria Twigt
monday 11-13,A1.10,Collectieve Intelligentie,Tutorial 3,Ylse Klarenbeek
monday 11-13,A1.10,Collectieve Intelligentie,Tutorial 3,Jenske Jongejan
monday 11-13,A1.10,Collectieve Intelligentie,Tutorial 3,Edin Bastings
monday 11-13,A1.10,Collectieve Intelligentie,Tutorial 3,Christiana Siero
monday 11-13,A1.10,Collectieve Intelligentie,Tutorial 3,Valery Majoor
monday 11-13,A1.10,Collectieve Intelligentie,Tutorial 3,Ard Tielemans
monday 11-13,A1.10,Collectieve Intelligentie,Tutorial 3,Fatime Rodenburg
monday 11-13,A1.10,Collectieve Intelligentie,Tutorial 3,Miquel Metzelaar
monday 11-13,A1.10,Collectieve Intelligentie,Tutorial 3,Marco Bloemert
monday 11-13,A1.10,Collectieve Intelligentie,Tutorial 3,Evi Appel
monday 11-13,A1.10,Collectieve Intelligentie,Tutorial 3,Harwin van Loon
monday 11-13,A1.10,Collectieve Intelligentie,Tutorial 3,Vincent Kros
monday 11-13,A1.10,Collectieve Intelligentie,Tutorial 3,Jimi Sips
monday 11-13,B0.201,Project Genetic Algorithms,Lab 2,Manuel de Boon
monday 11-13,B0.201,Project Genetic Algorithms,Lab 2,Mayla de Snoo
monday 11-13,B0.201,Project Genetic Algorithms,Lab 2,Maurice Lima
monday 11-13,B0.201,Project Genetic Algorithms,Lab 2,Guilliano Blomsma
monday 11-13,C0.110,Software engineering,Lecture 1,Yanick Abbing
monday 11-13,C0.110,Software engineering,Lecture 1,Servaas Anker
monday 11-13,C0.110,Software engineering,Lecture 1,Annique Berrevoets
monday 11-13,C0.110,Software engineering,Lecture 1,Abdallah Beulen
monday 11-13,C0.110,Software engineering,Lecture 1,Eltjo Beunen
monday 11-13,C0.110,Software engineering,Lecture 1,Ethan Broer
monday 11-13,C0.110,Software engineering,Lecture 1,Hailey Claassen
monday 11-13,C0.110,Software engineering,Lecture 1,Hananja Cramer
monday 11-13,C0.110,Software engineering,Lecture 1,Albertien de Hoogh
monday 11-13,C0.110,Software engineering,Lecture 1,Yana de Looff
monday 11-13,C0.110,Software engineering,Lecture 1,Brigitta Diallo
monday 11-13,C0.110,Software engineering,Lecture 1,Ko Droste
monday 11-13,C0.110,Software engineering,Lecture 1,Brecht Eeltink
monday 11-13,C0.110,Software engineering,Lecture 1,Catharinus Eggermont
monday 11-13,C0.110,Software engineering,Lecture 1,Ludovicus Eissens
monday 11-13,C0.110,Software engineering,Lecture 1,Geerten Elschot
monday 11-13,C0.110,Software engineering,Lecture 1,Ynze Freriks
monday 11-13,C0.110,Software engineering,Lecture 1,Deacon Gielissen
monday 11-13,C0.110,Software engineering,Lecture 1,Maritte Gok
monday 11-13,C0.110,Software engineering,Lecture 1,Rijkje Groote
monday 11-13,C0.110,Software engineering,Lecture 1,Virgill Hamelink
monday 11-13,C0.110,Software engineering,Lecture 1,Rosali Heikoop
monday 11-13,C0.110,Software engineering,Lecture 1,Christal Hoogerbrugge
monday 11-13,C0.110,Software engineering,Lecture 1,Esmee Hooijmaijers
monday 11-13,C0.110,Software engineering,Lecture 1,Frederic IJkema
monday 11-13,C0.110,Software engineering,Lecture 1,Tamar Jongbloed
monday 11-13,C0.110,Software engineering,Lecture 1,Marssae Joseph
monday 11-13,C0.110,Software engineering,Lecture 1,Matz Koning
monday 11-13,C0.110,Software engineering,Lecture 1,Resul Kuijpers
monday 11-13,C0.110,Software engineering,Lecture 1,Hanan Lathouwers
monday 11-13,C0.110,Software engineering,Lecture 1,Bjorn Leijen
monday 11-13,C0.110,Software engineering,Lecture 1,Haroun Lemaire
monday 11-13,C0.110,Software engineering,Lecture 1,Fredrika Lopez
monday 11-13,C0.110,Software engineering,Lecture 1,Dorenda Malestein
monday 11-13,C0.110,Software engineering,Lecture 1,Roan Meulmeester
monday 11-13,C0.110,Software engineering,Lecture 1,Maron Miedema
monday 11-13,C0.110,Software engineering,Lecture 1,Marcellus Mijnheer
monday 11-13,C0.110,Software engineering,Lecture 1,Lamia Mok
monday 11-13,C0.110,Software engineering,Lecture 1,Sonny Mol
monday 11-13,C0.110,Software engineering,Lecture 1,Geurt Nuiten
monday 11-13,C0.110,Software engineering,Lecture 1,Romy Piek
monday 11-13,C0.110,Software engineering,Lecture 1,Zahir Poepjes
monday 11-13,C0.110,Software engineering,Lecture 1,Aart Pothuizen
monday 11-13,C0.110,Software engineering,Lecture 1,Kimm Rienks
monday 11-13,C0.110,Software engineering,Lecture 1,Karam Rinkel
monday 11-13,C0.110,Software engineering,Lecture 1,Krijntje Rombout
monday 11-13,C0.110,Software engineering,Lecture 1,Roma Rotgans
monday 11-13,C0.110,Software engineering,Lecture 1,Tevfik Rothuizen
monday 11-13,C0.110,Software engineering,Lecture 1,Angelica Sarikaya
monday 11-13,C0.110,Software engineering,Lecture 1,Imran Scheffers
monday 11-13,C0.110,Software engineering,Lecture 1,Minoesch Scheltema
monday 11-13,C0.110,Software engineering,Lecture 1,Patricia Sier
monday 11-13,C0.110,Software engineering,Lecture 1,Saif Sikking
monday 11-13,C0.110,Software engineering,Lecture 1,Rachell Smallegange
monday 11-13,C0.110,Software engineering,Lecture 1,Nermin Talhaoui
monday 11-13,C0.110,Software engineering,Lecture 1,Sanja Tas
monday 11-13,C0.110,Software engineering,Lecture 1,Pleun ter Heide
monday 11-13,C0.110,Software engineering,Lecture 1,Nygel Vaatstra
monday 11-13,C0.110,Software engineering,Lecture 1,Peter-Jan van Amersfoort
monday 11-13,C0.110,Software engineering,Lecture 1,Liedeke van Bezooijen
monday 11-13,C0.110,Software engineering,Lecture 1,Geerte van der Meij
monday 11-13,C0.110,Software engineering,Lecture 1,Naciye van Eert
monday 11-13,C0.110,Software engineering,Lecture 1,Ouidad van Hall
monday 11-13,C0.110,Software engineering,Lecture 1,Ycel van Kasteel
monday 11-13,C0.110,Software engineering,Lecture 1,Abram van Mierlo
monday 11-13,C0.110,Software engineering,Lecture 1,Yuri van Mourik
monday 11-13,C0.110,Software engineering,Lecture 1,Tarik van Vloten
monday 11-13,C0.110,Software engineering,Lecture 1,Priscillia van Voorden
monday 11-13,C0.110,Software engineering,Lecture 1,Renco van Weel
monday 11-13,C0.110,Software engineering,Lecture 1,Jorian van Zijderveld
monday 11-13,C0.110,Software engineering,Lecture 1,Kavish Versteeg
monday 11-13,C0.110,Software engineering,Lecture 1,Dax Voskuilen
monday 11-13,C0.110,Software engineering,Lecture 1,Jos Welling
monday 11-13,C0.110,Software engineering,Lecture 1,Eyup Wesselman
monday 11-13,C0.110,Software engineering,Lecture 1,Gabriella Yazici
monday 11-13,C1.112,Calculus 2,Tutorial 4,Malcolm Looij
monday 11-13,C1.112,Calculus 2,Tutorial 4,Djamilla Wesselink
monday 11-13,C1.112,Calculus 2,Tutorial 4,Jodi van Riel
monday 11-13,C1.112,Calculus 2,Tutorial 4,Kelly Doedens
monday 11-13,C1.112,Calculus 2,Tutorial 4,Chloe Vermanen
monday 11-13,C1.112,Calculus 2,Tutorial 4,Eyup Milder
monday 11-13,C1.112,Calculus 2,Tutorial 4,Leon van Maurik
monday 11-13,C1.112,Calculus 2,Tutorial 4,Demelza van Kommer
monday 11-13,C1.112,Calculus 2,Tutorial 4,Tos van der Ster
monday 11-13,C1.112,Calculus 2,Tutorial 4,Marrie Bekker
monday 11-13,C1.112,Calculus 2,Tutorial 4,Mellanie Zhang
monday 11-13,C1.112,Calculus 2,Tutorial 4,Guus Heijnen
monday 11-13,C1.112,Calculus 2,Tutorial 4,Maris Wielenga
monday 11-13,C1.112,Calculus 2,Tutorial 4,Abdeslam Ridderhof
monday 11-13,C1.112,Calculus 2,Tutorial 4,Christianus Laman
monday 11-13,C1.112,Calculus 2,Tutorial 4,Oliver Milder
monday 11-13,C1.112,Calculus 2,Tutorial 4,Rayen van de Kruijs
monday 11-13,C1.112,Calculus 2,Tutorial 4,Laurentia Cooijmans
monday 11-13,C1.112,Calculus 2,Tutorial 4,Allan Budel
monday 11-13,C1.112,Calculus 2,Tutorial 4,Jort Vries
monday 11-13,C1.112,Calculus 2,Tutorial 4,Keely Ursem
monday 11-13,C1.112,Calculus 2,Tutorial 4,Albertine Schellevis
monday 11-13,C1.112,Calculus 2,Tutorial 4,Steijn Ooijen
monday 11-13,C1.112,Calculus 2,Tutorial 4,Nadeem Lagendijk
monday 11-13,C1.112,Calculus 2,Tutorial 4,Rudy van de Pavert
monday 11-13,C1.112,Calculus 2,Tutorial 4,Wichard Stienen
monday 11-13,C1.112,Calculus 2,Tutorial 4,Rudolph Bosman
monday 11-13,C1.112,Calculus 2,Tutorial 4,Hiba Boogert
monday 13-15,A1.04,Technology for games,Tutorial 1,Djura Kol
monday 13-15,A1.04,Technology for games,Tutorial 1,Bert Grooteman
monday 13-15,A1.04,Technology for games,Tutorial 1,Nadien Volman
monday 13-15,A1.04,Technology for games,Tutorial 1,Hanne Brans
monday 13-15,A1.04,Technology for games,Tutorial 1,Redouane Paijmans
monday 13-15,A1.04,Technology for games,Tutorial 1,Buck Lantinga
monday 13-15,A1.04,Technology for games,Tutorial 1,Maritha van der Niet
monday 13-15,A1.04,Technology for games,Tutorial 1,Andre Putters
monday 13-15,A1.04,Technology for games,Tutorial 1,Renco van Weel
monday 13-15,A1.04,Technology for games,Tutorial 1,Pietro Dieperink
monday 13-15,A1.04,Technology for games,Tutorial 1,Nygel Vaatstra
monday 13-15,A1.04,Technology for games,Tutorial 1,Lucienne Caris
monday 13-15,A1.04,Technology for games,Tutorial 1,Judi Hamers
monday 13-15,A1.04,Technology for games,Tutorial 1,Harwin van Loon
monday 13-15,A1.04,Technology for games,Tutorial 1,Abdelkader Gijbels
monday 13-15,A1.04,Technology for games,Tutorial 1,Nikolas Jansema
monday 13-15,A1.04,Technology for games,Tutorial 1,Sherman Vervaart
monday 13-15,A1.04,Technology for games,Tutorial 1,Aradhna Jonkergouw
monday 13-15,A1.06,Reflectie op de digitale cultuur,Tutorial 2,Samyra Cetin
monday 13-15,A1.06,Reflectie op de digitale cultuur,Tutorial 2,Angle Berentsen
monday 13-15,A1.06,Reflectie op de digitale cultuur,Tutorial 2,Semiha Quik
monday 13-15,A1.06,Reflectie op de digitale cultuur,Tutorial 2,Chelly van der Doelen
monday 13-15,A1.06,Reflectie op de digitale cultuur,Tutorial 2,Gabriella Yazici
monday 13-15,A1.06,Reflectie op de digitale cultuur,Tutorial 2,Maryam Wiegmans
monday 13-15,A1.06,Reflectie op de digitale cultuur,Tutorial 2,Silvy Schrauwen
monday 13-15,A1.06,Reflectie op de digitale cultuur,Tutorial 2,Nika van Baaren
monday 13-15,A1.06,Reflectie op de digitale cultuur,Tutorial 2,Seval van Leussen
monday 13-15,A1.06,Reflectie op de digitale cultuur,Tutorial 2,Paulette van de Wardt
monday 13-15,A1.06,Reflectie op de digitale cultuur,Tutorial 2,Ervin Hartevelt
monday 13-15,A1.06,Reflectie op de digitale cultuur,Tutorial 2,Cemil van Barneveld
monday 13-15,A1.08,Netwerken en systeembeveiliging,Lab 1,Kyllian Bekkema
monday 13-15,A1.08,Netwerken en systeembeveiliging,Lab 1,Marck Soekhai
monday 13-15,A1.08,Netwerken en systeembeveiliging,Lab 1,Rosali Heikoop
monday 13-15,A1.08,Netwerken en systeembeveiliging,Lab 1,Shan Rokx
monday 13-15,A1.08,Netwerken en systeembeveiliging,Lab 1,Jarik Blikman
monday 13-15,A1.08,Netwerken en systeembeveiliging,Lab 1,Fynn Krabbe
monday 13-15,A1.08,Netwerken en systeembeveiliging,Lab 1,Jorike Coenen
monday 13-15,A1.08,Netwerken en systeembeveiliging,Lab 1,Berdina Heijman
monday 13-15,A1.08,Netwerken en systeembeveiliging,Lab 1,Mattie Eisinga
monday 13-15,A1.08,Netwerken en systeembeveiliging,Lab 1,Andre Dieters
monday 13-15,A1.08,Netwerken en systeembeveiliging,Lab 1,Abdelouahid Cramer
monday 13-15,A1.08,Netwerken en systeembeveiliging,Lab 1,Raven Elissen
monday 13-15,A1.10,Collectieve Intelligentie,Lab 2,Ard Tielemans
monday 13-15,A1.10,Collectieve Intelligentie,Lab 2,Christiana Siero
monday 13-15,A1.10,Collectieve Intelligentie,Lab 2,Inger Notermans
monday 13-15,A1.10,Collectieve Intelligentie,Lab 2,Edin Bastings
monday 13-15,A1.10,Collectieve Intelligentie,Lab 2,Marco Bloemert
monday 13-15,A1.10,Collectieve Intelligentie,Lab 2,Fatime Rodenburg
monday 13-15,A1.10,Collectieve Intelligentie,Lab 2,Shannon Mullenders
monday 13-15,A1.10,Collectieve Intelligentie,Lab 2,Casimir Overbeeke
monday 13-15,A1.10,Collectieve Intelligentie,Lab 2,Vincent Kros
monday 13-15,A1.10,Collectieve Intelligentie,Lab 2,Marije de Vreeze
monday 13-15,A1.10,Collectieve Intelligentie,Lab 2,Geerte van der Meij
monday 13-15,A1.10,Collectieve Intelligentie,Lab 2,Reduan Warsame
monday 13-15,A1.10,Collectieve Intelligentie,Lab 2,Matz Koning
monday 13-15,A1.10,Collectieve Intelligentie,Lab 2,Sohrab Geers
monday 13-15,B0.201,Software engineering,Lab 1,Maron Miedema
monday 13-15,B0.201,Software engineering,Lab 1,Geurt Nuiten
monday 13-15,B0.201,Software engineering,Lab 1,Hananja Cramer
monday 13-15,B0.201,Software engineering,Lab 1,Romy Piek
monday 13-15,B0.201,Software engineering,Lab 1,Karam Rinkel
monday 13-15,B0.201,Software engineering,Lab 1,Peter-Jan van Amersfoort
monday 13-15,B0.201,Software engineering,Lab 1,Nermin Talhaoui
monday 13-15,B0.201,Software engineering,Lab 1,Aart Pothuizen
monday 13-15,B0.201,Software engineering,Lab 1,Fredrika Lopez
monday 13-15,B0.201,Software engineering,Lab 1,Ludovicus Eissens
monday 13-15,B0.201,Software engineering,Lab 1,Roma Rotgans
monday 13-15,B0.201,Software engineering,Lab 1,Resul Kuijpers
monday 13-15,B0.201,Software engineering,Lab 1,Yuri van Mourik
monday 13-15,B0.201,Software engineering,Lab 1,Bjorn Leijen
